ret_col,annual_return,annual_volatility,sharpe,sortino,calmar,max_drawdown,total_return,active_start_date,active_end_date,n_obs
overlay_ret,0.1253003193031339,0.1818960924378623,0.6888565753326331,0.8090663856826984,0.5051852773354036,-0.24802844604662588,0.903089857705355,2020-02-03,2026-06-10,1597
long_short_ret,0.07667179851377393,0.20452829158753283,0.37487135847394676,0.5102850084076643,0.2873303155716905,-0.2668420085128257,0.39955988251588703,2020-02-03,2026-06-10,1597
buy_hold_ret,0.17753170992007372,0.20433642178393793,0.8688206848791398,1.0711554828853778,0.5265302983049758,-0.3371728284043479,1.467292472610918,2020-02-03,2026-06-10,1597
