date,adj_close,ret_1d,buy_hold_signal,buy_hold_position,buy_hold_ret,equity_buy_hold,ma_200_filter_signal,ma_200_filter_position,ma_200_filter_ret,equity_ma_200_filter,vix_pct_filter_signal,vix_pct_filter_position,vix_pct_filter_ret,equity_vix_pct_filter,vrp_pct_filter_signal,vrp_pct_filter_position,vrp_pct_filter_ret,equity_vrp_pct_filter,combined_filter_signal,combined_filter_position,combined_filter_ret,equity_combined_filter
2015-07-31,175.95350646972656,-0.0015183364124347065,1.0,1.0,-0.0015183364124347065,1.1839951587905753,1.0,1.0,-0.0015183364124347065,1.1224317625145261,1.0,1.0,-0.0015183364124347065,0.9639213719222846,1.0,1.0,-0.0015183364124347065,0.9929421773735253,1.0,1.0,-0.0015183364124347065,0.9596707351521765
2015-08-03,175.36007690429688,-0.0033726498399268,1.0,1.0,-0.0033726498399268,1.180001957707806,1.0,1.0,-0.0033726498399268,1.1186461932103529,1.0,1.0,-0.0033726498399268,0.9606704026615689,1.0,1.0,-0.0033726498399268,0.9895933310979499,1.0,1.0,-0.0033726498399268,0.9564341018008831
2015-08-04,175.0173797607422,-0.001954248364875677,1.0,1.0,-0.001954248364875677,1.1776959408114054,1.0,1.0,-0.001954248364875677,1.1164600807163971,1.0,1.0,-0.001954248364875677,0.958793014097983,1.0,1.0,-0.001954248364875677,0.9876594199487598,1.0,1.0,-0.001954248364875677,0.9545649920213274
2015-08-05,175.59417724609375,0.0032956583291332553,1.0,1.0,0.0032956583291332553,1.181577224247927,1.0,1.0,0.0032956583291332553,1.120139551680555,1.0,1.0,0.0032956583291332553,0.9619528682808098,1.0,1.0,0.0032956583291332553,0.9909144079424609,1.0,1.0,0.0032956583291332553,0.9577109120879815
2015-08-06,174.15640258789062,-0.00818805430084446,1.0,1.0,-0.00818805430084446,1.171902405775144,1.0,1.0,-0.00818805430084446,1.1109677882068711,1.0,1.0,-0.00818805430084446,0.9540763459604735,1.0,1.0,-0.00818805430084446,0.9828007469627389,1.0,1.0,-0.00818805430084446,0.9498691231352938
2015-08-07,173.822021484375,-0.0019200046541318905,1.0,1.0,-0.0019200046541318905,1.1696523477018672,1.0,1.0,-0.0019200046541318905,1.1088347248829233,1.0,1.0,-0.0019200046541318905,0.9522445149358323,1.0,1.0,-0.0019200046541318905,0.9809137649544861,1.0,1.0,-0.0019200046541318905,0.9480453699980579
2015-08-10,176.01210021972656,0.012599547034657155,1.0,1.0,0.012599547034657155,1.184389437470934,1.0,1.0,0.012599547034657155,1.1228055401527468,1.0,1.0,0.012599547034657155,0.9642423644902606,1.0,1.0,0.012599547034657155,0.9932728340729728,1.0,1.0,0.012599547034657155,0.9599903122283373
2015-08-11,174.4238739013672,-0.009023392802976038,1.0,1.0,-0.009023392802976038,1.173702226344938,1.0,1.0,-0.009023392802976038,1.1126740247225908,1.0,1.0,-0.009023392802976038,0.9555416268781945,1.0,1.0,-0.009023392802976038,0.9843101431306072,1.0,1.0,-0.009023392802976038,0.9513279425540494
2015-08-12,174.6329345703125,0.0011985782924619492,1.0,1.0,0.0011985782924619492,1.1751090003552491,1.0,1.0,0.0011985782924619492,1.1140076516552095,1.0,1.0,0.0011985782924619492,0.9566869183297145,1.0,1.0,0.0011985782924619492,0.9854899159012136,1.0,1.0,0.0011985782924619492,0.9524681835750072
2015-08-13,174.41549682617188,-0.0012451130405363164,1.0,1.0,-0.0012451130405363164,1.1736458568148551,1.0,1.0,-0.0012451130405363164,1.1126205862008764,1.0,1.0,-0.0012451130405363164,0.9554957349719917,1.0,1.0,-0.0012451130405363164,0.9842628695556079,1.0,1.0,-0.0012451130405363164,0.951282253018942
2015-08-14,175.05084228515625,0.003642712204739329,1.0,1.0,0.003642712204739329,1.1779211109015164,1.0,1.0,0.003642712204739329,1.1166735427894745,1.0,1.0,0.003642712204739329,0.9589763309473506,1.0,1.0,0.003642712204739329,0.9878482559232099,1.0,1.0,0.003642712204739329,0.9547475004921661
2015-08-17,176.02877807617188,0.005586581465415463,1.0,1.0,0.005586581465415463,1.1845016631474004,1.0,1.0,0.005586581465415463,1.122911930506542,1.0,1.0,0.005586581465415463,0.9643337303435932,1.0,1.0,0.005586581465415463,0.9933669506803935,1.0,1.0,0.005586581465415463,0.9600812751825674
2015-08-18,175.51885986328125,-0.0028967889140829595,1.0,1.0,-0.0028967889140829595,1.1810704118608821,1.0,1.0,-0.0028967889140829595,1.119659091674759,1.0,1.0,-0.0028967889140829595,0.9615402590840576,1.0,1.0,-0.0028967889140829595,0.9904893763100461,1.0,1.0,-0.0028967889140829595,0.9573001223879999
2015-08-19,174.13136291503906,-0.007905116004758517,1.0,1.0,-0.007905116004758517,1.171733913245334,1.0,1.0,-0.007905116004758517,1.1108080566692875,1.0,1.0,-0.007905116004758517,0.9539391717927526,1.0,1.0,-0.007905116004758517,0.9826594428888342,1.0,1.0,-0.007905116004758517,0.9497325538691532
2015-08-20,170.49520874023438,-0.020881672973402376,1.0,1.0,-0.020881672973402376,1.1472661488570999,0.0,1.0,-0.020881672973402376,1.0876125260936989,0.0,1.0,-0.020881672973402376,0.934019325970858,0.0,1.0,-0.020881672973402376,0.9621398697582039,0.0,1.0,-0.020881672973402376,0.9299005492670633
2015-08-21,165.36293029785156,-0.030102185746476495,1.0,1.0,-0.030102185746476495,1.1127309301435586,0.0,0.0,-0.0002,1.08739500358848,0.0,0.0,-0.0002,0.9338325221056639,0.0,0.0,-0.0002,0.9619474417842523,0.0,0.0,-0.0002,0.92971456915721
2015-08-24,158.3999786376953,-0.0421070892225639,1.0,1.0,-0.0421070892225639,1.0658770695872972,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,0.0,0.0,-0.0,0.9619474417842523,0.0,0.0,-0.0,0.92971456915721
2015-08-25,156.5360107421875,-0.0117674756747993,1.0,1.0,-0.0117674756747993,1.0533343870986023,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,0.0,0.0,-0.0,0.9619474417842523,0.0,0.0,-0.0,0.92971456915721
2015-08-26,162.54598999023438,0.038393588922776445,1.0,1.0,0.038393588922776445,1.0937756745550906,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,0.0,0.0,0.0,0.9619474417842523,0.0,0.0,0.0,0.92971456915721
2015-08-27,166.5666046142578,0.024735243387209893,1.0,1.0,0.024735243387209893,1.1208304820762205,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,0.0,0.0,0.9619474417842523,0.0,0.0,0.0,0.92971456915721
2015-08-28,166.57489013671875,4.9742999085111705e-05,1.0,1.0,4.9742999085111705e-05,1.120886235545865,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,-0.0001502570009148883,0.961802902446612,0.0,0.0,0.0,0.92971456915721
2015-08-31,165.2291717529297,-0.008078758945508246,1.0,1.0,-0.008078758945508246,1.1118308658435518,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.008078758945508246,0.9540327286446557,0.0,0.0,-0.0,0.92971456915721
2015-09-01,160.2974395751953,-0.029847829686569405,1.0,1.0,-0.029847829686569405,1.0786451275195825,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,0.0,1.0,-0.029847829686569405,0.9255569222446569,0.0,0.0,-0.0,0.92971456915721
2015-09-02,163.3400115966797,0.018980789896254846,1.0,1.0,0.018980789896254846,1.0991186640576507,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,0.0,-0.0002,0.925371810860208,0.0,0.0,0.0,0.92971456915721
2015-09-03,163.45709228515625,0.0007167912340160232,1.0,1.0,0.0007167912340160232,1.0999065026811905,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.0005167912340160232,0.9258500349002662,0.0,0.0,0.0,0.92971456915721
2015-09-04,160.98292541503906,-0.015136491390663642,1.0,1.0,-0.015136491390663642,1.0832577773728218,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.015136491390663642,0.9118359138179527,0.0,0.0,-0.0,0.92971456915721
2015-09-08,165.028564453125,0.025130857994136058,1.0,1.0,0.025130857994136058,1.1104809747470217,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.025130857994136058,0.934751132682065,0.0,0.0,0.0,0.92971456915721
2015-09-09,162.8218536376953,-0.01337169006312533,1.0,1.0,-0.01337169006312533,1.0956319673317072,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.01337169006312533,0.9222519302496851,0.0,0.0,-0.0,0.92971456915721
2015-09-10,163.70785522460938,0.005441539738796797,1.0,1.0,0.005441539738796797,1.1015938922210389,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.005441539738796797,0.9272704007773208,0.0,0.0,0.0,0.92971456915721
2015-09-11,164.4518280029297,0.004544514845054692,1.0,1.0,0.004544514845054692,1.106600102017459,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.004544514845054692,0.9314843948790331,0.0,0.0,0.0,0.92971456915721
2015-09-14,163.8415985107422,-0.0037106884100833737,1.0,1.0,-0.0037106884100833737,1.1024938538443056,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.0037106884100833737,0.9280279465307819,0.0,0.0,-0.0,0.92971456915721
2015-09-15,165.8895721435547,0.01249971711352793,1.0,1.0,0.01249971711352793,1.1162747151367627,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.01249971711352793,0.9396280333358649,0.0,0.0,0.0,0.92971456915721
2015-09-16,167.32723999023438,0.008666414821032697,1.0,1.0,0.008666414821032697,1.125948814872368,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.008666414821032697,0.9477712396502246,0.0,0.0,0.0,0.92971456915721
2015-09-17,166.95111083984375,-0.002247865621954781,1.0,1.0,-0.002247865621954781,1.1234178332393356,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.002247865621954781,0.9456407772631373,0.0,0.0,-0.0,0.92971456915721
2015-09-18,164.2228240966797,-0.01634183042831805,1.0,1.0,-0.01634183042831805,1.10505912950839,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.01634183042831805,0.9301872760350003,0.0,0.0,-0.0,0.92971456915721
2015-09-21,165.0714874267578,0.005167755059299894,1.0,1.0,0.005167755059299894,1.1107698044157326,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.005167755059299894,0.9349942560368265,0.0,0.0,0.0,0.92971456915721
2015-09-22,162.9288787841797,-0.012979883297706385,1.0,1.0,-0.012979883297706385,1.0963521419838003,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.012979883297706385,0.9228581397094427,0.0,0.0,-0.0,0.92971456915721
2015-09-23,162.66836547851562,-0.0015989387983768033,1.0,1.0,-0.0015989387983768033,1.094599142007299,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.0015989387983768033,0.9213825460244635,0.0,0.0,-0.0,0.92971456915721
2015-09-24,162.08026123046875,-0.0036153572104623555,1.0,1.0,-0.0036153572104623555,1.0906417751066768,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.0036153572104623555,0.9180514189930997,0.0,0.0,-0.0,0.92971456915721
2015-09-25,162.0382843017578,-0.00025898853069616923,1.0,1.0,-0.00025898853069616923,1.090359311395826,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,1.0,1.0,-0.00025898853069616923,0.9178136542049912,0.0,0.0,-0.0,0.92971456915721
2015-09-28,157.9715576171875,-0.02509732006910792,1.0,1.0,-0.02509732006910792,1.062994214767393,0.0,0.0,-0.0,1.08739500358848,0.0,0.0,-0.0,0.9338325221056639,0.0,1.0,-0.02509732006910792,0.894778991161611,0.0,0.0,-0.0,0.92971456915721
2015-09-29,158.06390380859375,0.0005845747981421123,1.0,1.0,0.0005845747981421123,1.0636156143959168,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,0.0,0.0,-0.0002,0.8946000353633786,0.0,0.0,0.0,0.92971456915721
2015-09-30,161.01319885253906,0.018658877662016682,1.0,1.0,0.018658877662016682,1.083461488024341,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,0.0,0.0,0.8946000353633786,0.0,0.0,0.0,0.92971456915721
2015-10-01,161.43333435058594,0.002609323341446368,1.0,1.0,0.002609323341446368,1.086288589374601,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.002409323341446368,0.8967554161098383,0.0,0.0,0.0,0.92971456915721
2015-10-02,163.84478759765625,0.014937765219129595,1.0,1.0,0.014937765219129595,1.1025153132828982,0.0,0.0,0.0,1.08739500358848,0.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.014937765219129595,0.91015093797467,0.0,0.0,0.0,0.92971456915721
2015-10-05,166.7603302001953,0.017794539852549862,1.0,1.0,0.017794539852549862,1.1221340659631571,0.0,0.0,0.0,1.08739500358848,1.0,0.0,0.0,0.9338325221056639,1.0,1.0,0.017794539852549862,0.9263466551122959,0.0,0.0,0.0,0.92971456915721
2015-10-06,166.18905639648438,-0.0034257176333551964,1.0,1.0,-0.0034257176333551964,1.1182899515063986,0.0,0.0,-0.0,1.08739500358848,1.0,1.0,-0.0036257176333551965,0.9304467090636649,1.0,1.0,-0.0034257176333551964,0.9231732530412781,0.0,0.0,-0.0,0.92971456915721
2015-10-07,167.55015563964844,0.008190065415118797,1.0,1.0,0.008190065415118797,1.127448819362306,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.008190065415118797,0.9380671284761783,1.0,1.0,0.008190065415118797,0.9307341023731741,0.0,0.0,0.0,0.92971456915721
2015-10-08,169.06256103515625,0.009026583053498127,1.0,1.0,0.009026583053498127,1.1376258297688482,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.009026583053498127,0.9465346693211251,1.0,1.0,0.009026583053498127,0.9391354510489686,0.0,0.0,0.0,0.92971456915721
2015-10-09,169.1634063720703,0.0005964971564171861,1.0,1.0,0.0005964971564171861,1.1383044203413721,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.0005964971564171861,0.9470992745598253,1.0,1.0,0.0005964971564171861,0.9396956426750098,0.0,0.0,0.0,0.92971456915721
2015-10-12,169.3230438232422,0.0009436878494912815,1.0,1.0,0.0009436878494912815,1.1393786243918704,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.0009436878494912815,0.9479930406374895,1.0,1.0,0.0009436878494912815,0.9405824220352221,0.0,0.0,0.0,0.92971456915721
2015-10-13,168.25595092773438,-0.006302112644642532,1.0,1.0,-0.006302112644642532,1.132198131956055,0.0,0.0,-0.0,1.08739500358848,1.0,1.0,-0.006302112644642532,0.9420186817090548,1.0,1.0,-0.006302112644642532,0.9346547656599855,0.0,0.0,-0.0,0.92971456915721
2015-10-14,167.44937133789062,-0.00479376560173006,1.0,1.0,-0.00479376560173006,1.126770639496741,0.0,0.0,-0.0,1.08739500358848,1.0,1.0,-0.00479376560173006,0.9375028649564908,1.0,1.0,-0.00479376560173006,0.9301742497948716,0.0,0.0,-0.0,0.92971456915721
2015-10-15,170.02044677734375,0.01535434513077405,1.0,1.0,0.01535434513077405,1.1440714647787968,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.01535434513077405,0.9518976075061223,1.0,1.0,0.01535434513077405,0.944456466257981,0.0,0.0,0.0,0.92971456915721
2015-10-16,170.79345703125,0.004546572300910157,1.0,1.0,0.004546572300910157,1.1492730684108219,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.004546572300910157,0.9562254788017123,1.0,1.0,0.004546572300910157,0.948750505866885,0.0,0.0,0.0,0.92971456915721
2015-10-19,170.87745666503906,0.0004918199751275942,1.0,1.0,0.0004918199751275942,1.1498383038627424,0.0,0.0,0.0,1.08739500358848,1.0,1.0,0.0004918199751275942,0.9566957695929129,1.0,1.0,0.0004918199751275942,0.9492171203170827,0.0,0.0,0.0,0.92971456915721
2015-10-20,170.65899658203125,-0.0012784605252876835,1.0,1.0,-0.0012784605252876835,1.1483682809807902,0.0,0.0,-0.0,1.08739500358848,1.0,1.0,-0.0012784605252876835,0.9554726718167786,1.0,1.0,-0.0012784605252876835,0.9480035836988301,0.0,0.0,-0.0,0.92971456915721
2015-10-21,169.60040283203125,-0.006202976527470483,1.0,1.0,-0.006202976527470483,1.1412449794889747,0.0,0.0,-0.0,1.08739500358848,1.0,1.0,-0.006202976527470483,0.9495458972608597,1.0,1.0,-0.006202976527470483,0.9421231397211883,0.0,0.0,-0.0,0.92971456915721
2015-10-22,172.46551513671875,0.016893310728306687,1.0,1.0,0.016893310728306687,1.160524385544602,1.0,0.0,0.0,1.08739500358848,1.0,1.0,0.016893310728306687,0.9655868711540762,1.0,1.0,0.016893310728306687,0.9580387186648263,1.0,0.0,0.0,0.92971456915721
2015-10-23,174.35601806640625,0.01096162863740524,1.0,1.0,0.01096162863740524,1.1732456228835948,1.0,1.0,0.01076162863740524,1.0990971447992692,1.0,1.0,0.01096162863740524,0.9761712758528212,1.0,1.0,0.01096162863740524,0.9685403833190857,1.0,1.0,0.01076162863740524,0.9397198120892651
2015-10-26,173.9275665283203,-0.0024573372507438185,1.0,1.0,-0.0024573372507438185,1.1703625627102108,1.0,1.0,-0.0024573372507438185,1.0963962924431678,1.0,1.0,-0.0024573372507438185,0.9737724938135619,1.0,1.0,-0.0024573372507438185,0.966160352956306,1.0,1.0,-0.0024573372507438185,0.9374106035897563
2015-10-27,173.5914306640625,-0.0019326198311587772,1.0,1.0,-0.0019326198311587772,1.1681006968118712,1.0,1.0,-0.0019326198311587772,1.0942773752255832,1.0,1.0,-0.0019326198311587772,0.9718905617809809,1.0,1.0,-0.0019326198311587772,0.9642931322981032,1.0,1.0,-0.0019326198311587772,0.9355989452673201
2015-10-28,175.56594848632812,0.011374512063828446,1.0,1.0,0.011374512063828446,1.1813872722795242,1.0,1.0,0.011374512063828446,1.1067242464312612,1.0,1.0,0.011374512063828446,0.9829453427006797,1.0,1.0,0.011374512063828446,0.9752614961644949,1.0,1.0,0.011374512063828446,0.9462409267571684
2015-10-29,175.46517944335938,-0.0005739668986927127,1.0,1.0,-0.0005739668986927127,1.180709195090699,1.0,1.0,-0.0005739668986927127,1.106089023347829,1.0,1.0,-0.0005739668986927127,0.9823811646107453,1.0,1.0,-0.0005739668986927127,0.974701728348127,1.0,1.0,-0.0005739668986927127,0.9456978157870215
2015-10-30,174.70889282226562,-0.004310180649476858,1.0,1.0,-0.004310180649476858,1.1756201251653595,1.0,1.0,-0.004310180649476858,1.1013215798427964,1.0,1.0,-0.004310180649476858,0.9781469243246296,1.0,1.0,-0.004310180649476858,0.9705005878195893,1.0,1.0,-0.004310180649476858,0.9416216873611637
2015-11-02,176.77589416503906,0.011831116947642828,1.0,1.0,0.011831116947642828,1.1895290243521934,1.0,1.0,0.011831116947642828,1.1143514442508793,1.0,1.0,0.011831116947642828,0.9897194949782914,1.0,1.0,0.011831116947642828,0.9819826937718389,1.0,1.0,0.011831116947642828,0.9527621236647704
2015-11-03,177.28846740722656,0.0028995652637398006,1.0,1.0,0.0028995652637398006,1.1929781413914153,1.0,1.0,0.0028995652637398006,1.1175825789902274,1.0,1.0,0.0028995652637398006,0.9925892512467765,1.0,1.0,0.0028995652637398006,0.9848300166802934,1.0,1.0,0.0028995652637398006,0.9555247196231558
2015-11-04,176.75067138671875,-0.003033451799617115,1.0,1.0,-0.003033451799617115,1.1893592997015077,1.0,1.0,-0.003033451799617115,1.1141924461047688,1.0,1.0,-0.003033451799617115,0.9895782795963014,1.0,1.0,-0.003033451799617115,0.9818425822938776,1.0,1.0,-0.003033451799617115,0.9526261814428363
2015-11-05,176.57421875,-0.0009983138130925662,1.0,1.0,-0.0009983138130925662,1.1881719458838855,1.0,1.0,-0.0009983138130925662,1.113080132395379,1.0,1.0,-0.0009983138130925662,0.9885903699306441,1.0,1.0,-0.0009983138130925662,0.9808623952816911,1.0,1.0,-0.0009983138130925662,0.9516751615671882
2015-11-06,176.4817657470703,-0.000523592875472878,1.0,1.0,-0.000523592875472878,1.187549827518184,1.0,1.0,-0.000523592875472878,1.1124973315682263,1.0,1.0,-0.000523592875472878,0.9880727510561873,1.0,1.0,-0.000523592875472878,0.9803488227197023,1.0,1.0,-0.000523592875472878,0.9511768712328271
2015-11-09,174.83497619628906,-0.009331216422332256,1.0,1.0,-0.009331216422332256,1.1764685430653083,1.0,1.0,-0.009331216422332256,1.102116378198096,1.0,1.0,-0.009331216422332256,0.9788528303750728,0.0,1.0,-0.009331216422332256,0.9712009756855261,0.0,1.0,-0.009331216422332256,0.9423012339914367
2015-11-10,175.23826599121094,0.002306688305142579,1.0,1.0,0.002306688305142579,1.1791822892949653,1.0,1.0,0.002306688305142579,1.1046586171585917,1.0,1.0,0.002306688305142579,0.9811107387513547,1.0,0.0,-0.0002,0.9710067354903891,1.0,0.0,-0.0002,0.9421127737446384
2015-11-11,174.54928588867188,-0.0039316761019172475,1.0,1.0,-0.0039316761019172475,1.1745461264683401,1.0,1.0,-0.0039316761019172475,1.1003154572727323,1.0,1.0,-0.0039316761019172475,0.9772533291064716,1.0,1.0,-0.004131676101917247,0.9669948501665627,1.0,1.0,-0.004131676101917247,0.9382202689120468
