date,y_pred,adj_close,ret_1d,overlay_signal,long_short_signal,overlay_ret,long_short_ret,buy_hold_ret,equity_overlay_ret,equity_long_short_ret,equity_buy_hold_ret,overlay_turnover,long_short_turnover,vix,VRP_21d,VRP_63d,vrp_zscore_252d,vix_pct_252d,vrp_pct_252d,dist_from_ma_200
2020-02-20,-0.0020664873765592,307.9276733398437,-0.004108548914452781,0.0,-1.0,-0.0,0.004108548914452781,-0.004108548914452781,1.031432650647994,1.0234586536253587,1.0473066156771724,0.0,0.0,15.56,0.006708014708057625,0.014916320450612952,-0.1716869038804473,0.6785714285714286,0.36904761904761907,0.11730690878226335
2020-02-21,-0.0002470147824957,304.7566223144531,-0.010298038467919213,0.0,-1.0,-0.0,0.010298038467919213,-0.010298038467919213,1.031432650647994,1.0339982702107176,1.0365214118612227,0.0,0.0,17.08,0.010172656947222782,0.0193427744421987,0.18108085243552358,0.8373015873015873,0.5198412698412699,0.10489119722605933
2020-02-24,0.0095833420915042,294.649169921875,-0.03316565302442909,1.0,1.0,-0.0,0.03316565302442909,-0.03316565302442909,1.031432650647994,1.068291498068386,1.002144502363042,0.0,0.0,25.03,0.0297933949170701,0.0480333883894995,2.1484739145732545,1.0,0.996031746031746,0.06755720507929475
2020-02-25,0.0165344770975871,285.7207946777344,-0.030301715244974048,1.0,1.0,-0.030501715244974047,-0.03070171524497405,-0.030301715244974048,0.9999721856435602,1.0354931166960637,0.9717778050181208,1.0,2.0,27.85,0.03481243855915298,0.059005685844211946,2.6095584999668926,1.0,0.996031746031746,0.03469316009846746
2020-02-26,0.0138539972141374,284.6697998046875,-0.0036783982567047957,1.0,1.0,-0.0036783982567047957,-0.0036783982567047957,-0.0036783982567047957,0.9962938896991356,1.0316841606207792,0.9682032192342378,0.0,0.0,27.56,0.035665386185817986,0.05735634431684969,2.648628871981557,0.996031746031746,0.996031746031746,0.03041811010747053
2020-02-27,0.0416006155855143,271.8847961425781,-0.04491169653711491,1.0,1.0,-0.04491169653711491,-0.04491169653711491,-0.04491169653711491,0.9515486408631861,0.9853494746768307,0.924719570065732,0.0,0.0,39.16,0.09228868723436431,0.1265512749001771,7.261113564464731,1.0,1.0,-0.01619581516541546
2020-02-28,0.0509033715536098,270.7424621582031,-0.004201536829503194,1.0,1.0,-0.004201536829503194,-0.004201536829503194,-0.004201536829503194,0.9475506742035358,0.9812094925690443,0.9208343267351385,0.0,0.0,40.11,0.09999386899338639,0.13407268276460893,7.070321295341588,1.0,1.0,-0.020602997483199492
2020-03-02,0.0211043133633773,282.4673156738281,0.0433062971436442,1.0,1.0,0.0433062971436442,0.0433062971436442,0.0433062971436442,0.9885855852592546,1.0237020424144037,0.960712251708798,0.0,0.0,33.42,0.024624275690944775,0.07748720030774556,1.186124495303581,0.9920634920634921,0.9444444444444444,0.021336755584448364
2020-03-03,0.0377846215685915,274.37957763671875,-0.028632473876901487,1.0,1.0,-0.028632473876901487,-0.028632473876901487,-0.028632473876901487,0.9602799343142375,0.9943909204272425,0.9332046832585267,0.0,0.0,36.82,0.04292418082370619,0.09808704068595193,2.5669242220470787,0.9920634920634921,0.9920634920634921,-0.008179361421135622
2020-03-04,0.0001873469704837,285.91265869140625,0.04203330712155773,1.0,1.0,0.04203330712155773,0.04203330712155773,0.04203330712155773,1.0006436757159372,1.0361884593844493,0.9724303623172084,0.0,0.0,31.99,-0.013098918652762095,0.05815419638335236,-1.7151154768953083,0.9841269841269841,0.07142857142857142,0.032979576964698554
2020-03-05,0.0424262178877496,276.40838623046875,-0.0332418736002722,1.0,1.0,-0.0332418736002722,-0.0332418736002722,-0.0332418736002722,0.9673804051288762,1.0017436135915305,0.9401049551279929,0.0,0.0,39.62,0.03353484466541841,0.10834783366798836,1.829027694214055,0.996031746031746,0.9761904761904762,-0.001730380115045782
2020-03-06,0.0530596494272341,271.8390808105469,-0.016530994164959956,1.0,1.0,-0.016530994164959956,-0.016530994164959956,-0.016530994164959956,0.9513886452963942,0.985183795760463,0.9245640856003221,0.0,0.0,41.94,0.05393958680881704,0.1263815669161203,3.2971916298000923,1.0,0.9920634920634921,-0.018476315837687385
2020-03-09,0.1114416869212808,250.6099090576172,-0.07809462748928642,1.0,1.0,-0.07809462748928642,-0.07809462748928642,-0.07809462748928642,0.8770903034444355,0.9082462342220684,0.8523605977453922,0.0,0.0,54.46,0.10719293086346379,0.22110012548093488,6.5779857771629135,1.0,1.0,-0.09501865066181336
2020-03-10,0.0269143561692903,263.5777282714844,0.05174503778653783,1.0,1.0,0.05174503778653783,0.05174503778653783,0.05174503778653783,0.9224753743383738,0.95524346993137,0.8964660290834835,0.0,0.0,47.3,-0.008707539451582036,0.137678278236048,-1.2504038032742413,0.996031746031746,0.08333333333333333,-0.04835215008131222
2020-03-11,0.0905089940361785,250.72869873046875,-0.04874854042212984,1.0,1.0,-0.04874854042212984,-0.04874854042212984,-0.04874854042212984,0.8775060462640202,0.9086767450244451,0.8527646186276411,0.0,0.0,53.9,0.03902507441065528,0.19500071336683844,1.9449246144207268,0.996031746031746,0.9761904761904762,-0.09467806706382587
2020-03-12,0.2610891567628438,226.73974609375,-0.09567693191159854,1.0,1.0,-0.09567693191159854,-0.09567693191159854,-0.09567693191159854,0.7935489600236015,0.8217373419610883,0.771174716274584,0.0,0.0,75.47,0.22135285585188635,0.43525023954455355,10.518099619073668,1.0,1.0,-0.1809174992891045
2020-03-13,-0.0179613040572299,246.1228485107422,0.08548612561724345,0.0,-1.0,0.08548612561724345,0.08548612561724345,0.08548612561724345,0.8613863861036121,0.8919844836003537,0.8370994549428752,0.0,0.0,57.83,-0.12193104801488536,0.17085664024293767,-6.093859895754645,0.996031746031746,0.003968253968253968,-0.1108241942234327
2020-03-16,0.2144893967579939,219.19114685058597,-0.10942381750868113,1.0,1.0,-0.0002,0.10902381750868113,-0.10942381750868113,0.8612141088263914,0.9892320371609737,0.7455008369485896,1.0,2.0,82.69,0.09717198891432521,0.46931082067326485,3.868341812744062,1.0,0.9880952380952381,-0.20766078782354003
2020-03-17,0.0891626716817679,231.0257568359375,0.05399218971840458,1.0,1.0,0.05379218971840458,0.053592189718404584,0.05399218971840458,0.9075407015565474,1.0422471481720286,0.7857520595723473,1.0,2.0,75.91,-0.06442505066143844,0.3488760887979464,-3.268859084971307,0.996031746031746,0.007936507936507936,-0.1646247806609571
2020-03-18,0.106794174408965,219.3282623291016,-0.05063285872121548,1.0,1.0,-0.05063285872121548,-0.05063285872121548,-0.05063285872121548,0.861589321430882,0.9894751955660445,0.7459671865501165,0.0,0.0,76.45,-0.0715279483255099,0.3482313604273251,-3.47770725838477,0.996031746031746,0.007936507936507936,-0.20652033115247337
2020-03-19,0.0817632208681682,219.79432678222656,0.002124963049338513,1.0,1.0,0.002124963049338513,0.002124963049338513,0.002124963049338513,0.8634201669026272,0.9915777937948593,0.7475523392575545,0.0,0.0,72.0,-0.13627833074359041,0.2820841544154057,-5.784059012795158,0.9841269841269841,0.003968253968253968,-0.20436046892746274
2020-03-20,0.0570223980994104,210.32247924804688,-0.043094140203011055,1.0,1.0,-0.043094140203011055,-0.043094140203011055,-0.043094140203011055,0.8262118171760182,0.9488466013268713,0.7153372139405005,0.0,0.0,66.04,-0.22547459869314485,0.19364081223683263,-8.008665854962938,0.9801587301587301,0.003968253968253968,-0.23803308449161276
2020-03-23,0.0356890252662671,204.94485473632807,-0.025568472428363798,1.0,1.0,-0.025568472428363798,-0.025568472428363798,-0.025568472428363798,0.8050868431085648,0.9245860431620985,0.6970471341088803,0.0,0.0,61.59,-0.2821141984220012,0.13549637763661504,-8.395903487193669,0.9761904761904762,0.003968253968253968,-0.2568205938784395
2020-03-24,-0.0730353969239361,223.51356506347656,0.09060344721041225,0.0,-1.0,0.09060344721041225,0.09060344721041225,0.09060344721041225,0.8780304863979491,1.0083567259152195,0.7602020073272834,0.0,0.0,61.67,-0.41022311966714536,0.10266771758781551,-9.591362388223601,0.9761904761904762,0.003968253968253968,-0.18896230573518658
2020-03-25,-0.0323902808601418,226.8595733642578,0.014970045777002339,0.0,-1.0,-0.0002,-0.015370045777002338,0.014970045777002339,0.8778548803006695,0.9928582368783544,0.7715822661767419,1.0,2.0,63.95,-0.38631431169922853,0.1299662977088586,-7.824184367820126,0.9761904761904762,0.007936507936507936,-0.1763210898143841
2020-03-26,-0.1075030950408996,240.1058349609375,0.05838969632289137,0.0,-1.0,0.0,-0.05838969632289137,0.05838969632289137,0.8778548803006695,0.9348855459353459,0.8166347203869302,0.0,0.0,61.0,-0.47811850384462695,0.07833808247727625,-8.221980380648969,0.9642857142857143,0.003968253968253968,-0.127907788978049
2020-03-27,-0.0313550339917424,232.9541931152344,-0.029785372966327883,0.0,-1.0,-0.0,0.029785372966327883,-0.029785372966327883,0.8778548803006695,0.9627314606018593,0.7923109506629525,0.0,0.0,65.54,-0.40864670067567543,0.13318895995042018,-6.404141750861036,0.9761904761904762,0.011904761904761904,-0.15347079370795935
2020-03-30,-0.1303654229336456,240.51953125,0.032475646965595795,0.0,-1.0,0.0,-0.032475646965595795,0.032475646965595795,0.8778548803006695,0.931466133564681,0.8180417613836581,0.0,0.0,57.08,-0.5309521076846848,0.0243850117769161,-7.338948443945004,0.9523809523809523,0.003968253968253968,-0.1256560146520188
2020-03-31,-0.1354550027237887,236.9344787597656,-0.014905452674061848,0.0,-1.0,-0.0,0.014905452674061848,-0.014905452674061848,0.8778548803006695,0.9453500579360208,0.8058484786239478,0.0,0.0,53.54,-0.5401744574247511,-0.015310897537433643,-6.729746456000724,0.9404761904761905,0.003968253968253968,-0.13831823949042077
2020-04-01,-0.1139670570290232,226.27127075195312,-0.045004880942736025,0.0,-1.0,-0.0,0.045004880942736025,-0.045004880942736025,0.8778548803006695,0.9878954247426401,0.769581363785592,0.0,0.0,57.06,-0.5135693083902678,0.01651449277763245,-5.908762322970383,0.9484126984126984,0.011904761904761904,-0.17658300449840902
2020-04-02,-0.1562110187757022,231.4925994873047,0.023075526636677557,0.0,-1.0,0.0,-0.023075526636677557,0.023075526636677557,0.8778548803006695,0.9650992175547395,0.7873398590447171,0.0,0.0,50.91,-0.5607181448575148,-0.05209558987799645,-5.957579340764543,0.9325396825396826,0.003968253968253968,-0.15709279799523035
2020-04-03,-0.1807096790996593,228.14651489257807,-0.014454391207914696,0.0,-1.0,-0.0,0.014454391207914696,-0.014454391207914696,0.8778548803006695,0.979049139199728,0.7759593407085004,0.0,0.0,46.8,-0.5938016560170175,-0.09265467625642423,-5.84362779476447,0.9246031746031746,0.003968253968253968,-0.16873392154220945
2020-04-06,-0.2519780046404518,243.4703063964844,0.06716645008196376,0.0,-1.0,0.0,-0.06716645008196376,0.06716645008196376,0.8778548803006695,0.9132898840638799,0.8280777750318313,0.0,0.0,45.24,-0.6727101890555555,-0.12590831091057603,-6.096588960799299,0.9206349206349206,0.003968253968253968,-0.11252805109736264
2020-04-07,-0.1695231017861077,243.71853637695312,0.0010195493000468847,0.0,-1.0,0.0,-0.0010195493000468847,0.0010195493000468847,0.8778548803006695,0.9123587400018427,0.8289220411477494,0.0,0.0,46.7,-0.5828138808856416,-0.11255239126229749,-4.977681830070217,0.9206349206349206,0.011904761904761904,-0.11126015667939315
2020-04-08,-0.170104728568501,251.89974975585935,0.033568285369367956,0.0,-1.0,0.0,-0.033568285369367956,0.033568285369367956,0.8778548803006695,0.8817324214582238,0.856747532773956,0.0,0.0,43.35,-0.5938801504495385,-0.14766739703487045,-4.8142763590993285,0.9126984126984127,0.007936507936507936,-0.08119369119441366
2020-04-09,-0.1593112288368596,255.7329864501953,0.015217310450094335,0.0,-1.0,0.0,-0.015217310450094335,0.015217310450094335,0.8778548803006695,0.8683148254669806,0.8697849259575297,0.0,0.0,41.67,-0.5805644933197376,-0.16286329653702705,-4.490987288717343,0.9047619047619048,0.01984126984126984,-0.06708487438223065
2020-04-13,-0.0541278270213325,253.39810180664065,-0.0091301661000599,0.0,-1.0,-0.0,0.0091301661000599,-0.0091301661000599,0.8778548803006695,0.8762426840506385,0.8618436451122091,0.0,0.0,41.17,-0.4511500873122197,-0.16718537451019927,-3.3609075522870926,0.9007936507936508,0.04365079365079365,-0.07544166103084504
2020-04-14,-0.0266712339408248,260.87158203125,0.029493039495268603,0.0,-1.0,0.0,-0.029493039495268603,0.029493039495268603,0.8778548803006695,0.8503996239624929,0.8872620337762498,0.0,0.0,37.76,-0.409311954420144,-0.19777304973337395,-2.966970278692917,0.8849206349206349,0.051587301587301584,-0.048121549111391326
2020-04-15,0.1308356835253415,255.32855224609372,-0.021248116571364495,1.0,1.0,-0.0,0.021248116571364495,-0.021248116571364495,0.8778548803006695,0.8684690143046925,0.8684093866532261,0.0,0.0,40.84,-0.20975958108249126,-0.17504670327811034,-1.4194764577263896,0.8968253968253969,0.07142857142857142,-0.06817887389384636
2020-04-16,0.1408974495844906,256.56024169921875,0.004823939360835361,1.0,1.0,0.004623939360835361,0.004423939360835361,0.004823939360835361,0.8819140280347932,0.8723110685607409,0.8725985408748215,1.0,2.0,40.11,-0.18849857968566958,-0.1810813734969724,-1.2469149619787283,0.8908730158730159,0.07539682539682539,-0.06349454857256309
2020-04-17,0.1565286023089532,263.49139404296875,0.027015691511063533,1.0,1.0,0.027015691511063533,0.027015691511063533,0.027015691511063533,0.9057395453554606,0.8958771552906641,0.8961723938680998,0.0,0.0,38.15,-0.16517513100197237,-0.1993781328757784,-1.0612760861603985,0.876984126984127,0.07936507936507936,-0.03810920373631721
2020-04-20,0.1896462151934693,258.8492431640625,-0.017617846289694095,1.0,1.0,-0.017617846289694095,-0.017617846289694095,-0.017617846289694095,0.8897823652668907,0.8800937292743048,0.8803837663838644,0.0,0.0,43.83,-0.12667738090701974,-0.15365900066257043,-0.7630136985505431,0.9126984126984127,0.0873015873015873,-0.05485502301383949
2020-04-21,0.2181487373807046,250.98968505859372,-0.03036345793171691,1.0,1.0,-0.03036345793171691,-0.03036345793171691,-0.03036345793171691,0.8627654958507259,0.8533710403495166,0.8536522709295015,0.0,0.0,45.41,-0.09740866054453517,-0.1427628054360477,-0.5367432739634733,0.9166666666666666,0.09523809523809523,-0.083231854766041
2020-04-22,0.1993695482508284,256.56024169921875,0.022194364837441638,1.0,1.0,0.022194364837441638,0.022194364837441638,0.022194364837441638,0.8819140280347931,0.8723110685607409,0.8725985408748214,0.0,0.0,41.98,-0.11347755877239982,-0.1751936455227777,-0.6548690859712857,0.9007936507936508,0.09523809523809523,-0.06267718987940862
2020-04-23,0.246046223500109,256.5419006347656,-7.148833479286854e-05,1.0,1.0,-7.148833479286854e-05,-7.148833479286854e-05,-7.148833479286854e-05,0.8818509814694985,0.8722487084950281,0.8725361602581916,0.0,0.0,41.38,-0.0425748883780426,-0.1801637917819577,-0.1138644662439018,0.8888888888888888,0.1111111111111111,-0.06253049112715003
2020-04-24,0.2126580882973109,260.11773681640625,0.013938604854773828,1.0,1.0,0.013938604854773828,0.013938604854773828,0.013938604854773828,0.8941427538409963,0.8844066385778271,0.8846980970175321,0.0,0.0,35.93,-0.08450867743370624,-0.22320931739445138,-0.4298893712717614,0.8492063492063492,0.10317460317460317,-0.04928648520103873
2020-04-27,0.2168055248401182,263.8682861328125,0.014418660420121299,1.0,1.0,0.014418660420121299,0.014418660420121299,0.014418660420121299,0.9070350945757417,0.8971585975727817,0.8974542584527554,0.0,0.0,33.29,-0.07067352358910411,-0.24176197714782388,-0.3221383117641153,0.8412698412698413,0.1111111111111111,-0.0354538135173178
2020-04-28,0.2264193848756118,262.6549072265625,-0.004598426449926918,1.0,1.0,-0.004598426449926918,-0.004598426449926918,-0.004598426449926918,0.9028641604058326,0.8930330797479237,0.8933273810530867,0.0,0.0,33.57,-0.05425205457525399,-0.23929942551991573,-0.19521200346360212,0.8452380952380952,0.11904761904761904,-0.03972250289504742
2020-04-29,0.2155462055063214,269.5307922363281,0.02617839918686382,1.0,1.0,0.02617839918686382,0.02617839918686382,0.02617839918686382,0.9264996988084492,0.9164112561966392,0.91671326183885,0.0,0.0,31.23,-0.06581817250825495,-0.2575711128329029,-0.28082461282733634,0.8293650793650794,0.11507936507936507,-0.014535102757343932
2020-04-30,0.2332323936897213,267.02130126953125,-0.009310590993983792,1.0,1.0,-0.009310590993983792,-0.009310590993983792,-0.009310590993983792,0.9178734390567945,0.9078789258079094,0.9081781195991078,0.0,0.0,34.15,-0.04419485117480443,-0.23861707359694012,-0.1144486659430706,0.8452380952380952,0.12698412698412698,-0.02363281940957207
2020-05-01,0.2684793645679409,259.9522705078125,-0.02647365857371531,1.0,1.0,-0.02647365857371531,-0.02647365857371531,-0.02647365857371531,0.893573971017323,0.8838440490997994,0.8841353221367222,0.0,0.0,37.19,-0.0018807647455706122,-0.2183603101988263,0.2081652046059893,0.8531746031746031,0.23809523809523808,-0.04931455043493238
2020-05-04,0.2585000272587909,260.6693420410156,0.0027584738221455574,1.0,1.0,0.0027584738221455574,0.0027584738221455574,0.0027584738221455574,0.896038871424525,0.8862821097721003,0.8865741862780706,0.0,0.0,35.97,-0.007442938653465625,-0.2270188318568974,0.1664429856648515,0.8452380952380952,0.21825396825396826,-0.046520608804717756
2020-05-05,0.2469588758405408,263.0777282714844,0.009239238537264605,1.0,1.0,0.009239238537264605,0.009239238537264605,0.009239238537264605,0.9043175882962775,0.8944706815955948,0.894765456666075,0.0,0.0,33.61,-0.018535803555669278,-0.24275342149529652,0.0831575229513969,0.8333333333333334,0.15079365079365079,-0.0376068899357791
2020-05-06,0.2804166164161764,261.2944030761719,-0.0067787007552087,1.0,1.0,-0.0067787007552087,-0.0067787007552087,-0.0067787007552087,0.898187489977545,0.8884073325107508,0.888700109389238,0.0,0.0,34.12,0.028399815766386297,-0.23861440343892937,0.44055164060264435,0.8333333333333334,0.9404761904761905,-0.04398431126992619
2020-05-07,0.2626405156962208,264.4473571777344,0.012066672934603062,1.0,1.0,0.012066672934603062,0.012066672934603062,0.012066672934603062,0.9090256246530561,0.8991274532248611,0.899423762946184,0.0,0.0,31.44,0.010032906010514459,-0.25688791390253335,0.3013503859535766,0.8095238095238095,0.5634920634920635,-0.032321903511501104
2020-05-08,0.2474938034656631,268.8229675292969,0.01654624344996436,1.0,1.0,0.01654624344996436,0.01654624344996436,0.01654624344996436,0.9240665839408215,0.9140046349584661,0.9143058474925746,0.0,0.0,27.98,-0.0016453025228455598,-0.2787977118631322,0.21338068115523764,0.8015873015873016,0.25,-0.016237651122332775
2020-05-11,0.2462124037548258,268.87811279296875,0.00020513598290605728,1.0,1.0,0.00020513598290605728,0.00020513598290605728,0.00020513598290605728,0.9242561432477888,0.914192130197639,0.9144934045212767,0.0,0.0,27.57,-0.0020786724059598805,-0.28073371309930206,0.21070390278629708,0.7936507936507936,0.24603174603174602,-0.01598747066723094
2020-05-12,0.2773607801137348,263.5190124511719,-0.019931337237268143,1.0,1.0,-0.019931337237268143,-0.019931337237268143,-0.019931337237268143,0.9058344823631004,0.8959710585510133,0.8962663280745057,0.0,0.0,33.04,0.02644074104533886,-0.24882095017533037,0.4279940260224171,0.8134920634920635,0.9404761904761905,-0.035426030284404275
2020-05-13,0.2942200743205426,258.8584289550781,-0.017685947790796797,1.0,1.0,-0.017685947790796797,-0.017685947790796797,-0.017685947790796797,0.8898139410009231,0.8801249611874151,0.8804150085895308,0.0,0.0,35.28,0.04749335420300574,-0.23413396533566394,0.5871874295412454,0.8373015873015873,0.9761904761904762,-0.05224210987850808
2020-05-14,0.281759548529823,261.95623779296875,0.011967193227570005,1.0,1.0,0.011967193227570005,0.011967193227570005,0.011967193227570005,0.9004625163694667,0.8906575866623525,0.8909511051177744,0.0,0.0,32.61,0.03375356036789598,-0.25311301247838325,0.48168681309110334,0.8055555555555556,0.9523809523809523,-0.040719924007644015
2020-05-15,0.2768804146029139,263.160400390625,0.004596808260042051,1.0,1.0,0.004596808260042051,0.004596808260042051,0.004596808260042051,0.9046017699025721,0.8947517688135911,0.8950466365170734,0.0,0.0,31.89,0.029129410486799928,-0.25789393466270094,0.445635124159973,0.7976190476190477,0.9365079365079365,-0.03620303642477296
2020-05-18,0.262084585692502,271.1761779785156,0.030459664812761744,1.0,1.0,0.030459664812761744,0.030459664812761744,0.030459664812761744,0.9321556366028355,0.9220056077822788,0.9223094570571733,0.0,0.0,29.3,0.010999847508183627,-0.27797450289242037,0.30749446770647765,0.7857142857142857,0.6428571428571429,-0.00692397590188587
2020-05-19,0.2766105228340059,268.3909606933594,-0.01027087742706112,1.0,1.0,-0.01027087742706112,-0.01027087742706112,-0.01027087742706112,0.9225815803163436,0.9125358011976841,0.9128365296739197,0.0,0.0,30.53,0.02128724563665292,-0.2706951910897203,0.3853270173058247,0.7857142857142857,0.8928571428571429,-0.017186840959392602
2020-05-20,0.2716953507926213,272.95037841796875,0.01698797050701928,1.0,1.0,0.01698797050701928,0.01698797050701928,0.01698797050701928,0.9382543689930769,0.9280379324750295,0.9283437697177501,0.0,0.0,27.99,0.018262104355597678,-0.2869982228732202,0.3617619207728933,0.7777777777777778,0.8492063492063492,-0.0007841439915634574
2020-05-21,0.2806831606371542,271.06597900390625,-0.006903816821887343,1.0,1.0,-0.006903816821887343,-0.006903816821887343,-0.006903816821887343,0.9317768326972132,0.9216309285854589,0.9219346543838784,0.0,0.0,29.53,0.030180678212378582,-0.277952202574063,0.4514920697859167,0.7817460317460317,0.9444444444444444,-0.007874038733885702
2020-05-22,0.2720518773186169,271.5806884765625,0.0018988346473713946,1.0,1.0,0.0018988346473713946,0.0018988346473713946,0.0018988346473713946,0.9335461228307567,0.923380953324746,0.9236852558482349,0.0,0.0,28.16,0.02236411327919334,-0.2817032662593897,0.3915404646526629,0.7738095238095238,0.8928571428571429,-0.006188495850138254
2020-05-26,0.2649998376453025,274.9266662597656,0.012320381842952255,1.0,1.0,0.012320381842952255,0.012320381842952255,0.012320381842952255,0.9450477675320392,0.9347573592562162,0.9350654109029902,0.0,0.0,28.01,0.02193892465160302,-0.27964005417163795,0.3877093318191338,0.7698412698412699,0.8888888888888888,0.005887478803530355
2020-05-27,0.2635093086385064,279.0174255371094,0.01487945615824171,1.0,1.0,0.01487945615824171,0.01487945615824171,0.01487945615824171,0.9591095643564764,0.9486660404018629,0.9489786756896096,0.0,0.0,27.62,0.01963322015303437,-0.2827108247844351,0.3698378908593273,0.753968253968254,0.8571428571428571,0.020573771264191798
2020-05-28,0.2627360665859918,278.50262451171875,-0.0018450497290612988,1.0,1.0,-0.0018450497290612988,-0.0018450497290612988,-0.0018450497290612988,0.9573399595146204,0.9469157043810498,0.9472277628411435,0.0,0.0,28.59,0.025499902200070416,-0.2686785720452597,0.41394731303311827,0.7738095238095238,0.9166666666666666,0.01836042088499701
2020-05-29,0.2612080418449183,279.7435302734375,0.004455633995888997,1.0,1.0,0.004455633995888997,0.004455633995888997,0.004455633995888997,0.9616055159838567,0.9511348141847311,0.9514482630631084,0.0,0.0,27.51,0.026376667560679717,-0.2747139573714967,0.42000111744525015,0.7380952380952381,0.9206349206349206,0.022618867274626808
2020-06-01,0.2562886540285962,280.8742370605469,0.0040419407948564245,1.0,1.0,0.0040419407948564245,0.0040419407948564245,0.0040419407948564245,0.9654922685474708,0.9549792447915926,0.9552939606117784,0.0,0.0,28.23,0.03199247341540453,-0.26352852452489817,0.4619981724188546,0.7698412698412699,0.9444444444444444,0.026304214906936574
